transaction_id,timestamp,user_id,account_id,amount,transaction_type,merchant,merchant_category,card_number,location,currency,status,channel,description,risk_score,fraud_indicator,ip_address,device_id,session_id,day_of_week,hour,is_weekend,is_business_hours,amount_category
TXN7EF44AB2E838,2024-02-21 14:18:42,USER00267,ACC338536,147.05,transfer,Investment Firm,financial,****9856,"Houston, TX",USD,pending,online,Transfer at Investment Firm,0.241,none,9.254.111.226,DEV224921,SESA3BFD23B,Wednesday,14,False,True,medium
TXND164E90AB5B4,2024-02-21 14:42:42,USER00186,ACC725113,1537.4,purchase,Home Depot,retail,****8374,"New York, NY",USD,success,pos,Purchase at Home Depot,0.249,none,140.8.233.148,DEV463256,SES7D341A5F,Wednesday,14,False,True,large
TXN51A2DC63BF9B,2024-02-21 15:36:22,USER00056,ACC324643,76.72,deposit,Chevron,gas,****1553,"San Francisco, CA",USD,pending,atm,Deposit at Chevron,0.167,none,76.155.212.225,DEV776434,SES3811A4D0,Wednesday,15,False,True,small
TXNC2C6F459EA41,2024-02-21 16:08:33,USER00487,ACC906527,396.82,purchase,Insurance Company,financial,****4746,"Chicago, IL",USD,success,mobile,Purchase at Insurance Company,0.087,none,196.178.207.18,DEV353495,SES73B1C136,Wednesday,16,False,True,medium
TXNBA85E419D74A,2024-02-21 16:36:34,USER00032,ACC214975,173.81,withdrawal,Subway,restaurant,****8239,"Philadelphia, PA",USD,success,pos,Withdrawal at Subway,0.193,none,126.24.231.131,DEV567122,SES35B4DEF2,Wednesday,16,False,True,medium
TXN0E0A9A947BFE,2024-02-21 17:23:29,USER00373,ACC940247,3087.16,withdrawal,Best Buy,retail,****5919,"Jacksonville, FL",USD,success,mobile,Withdrawal at Best Buy,0.114,none,213.234.17.163,DEV313446,SES7B5FCC48,Wednesday,17,False,True,large
TXN7B8D0B1750B3,2024-02-21 17:25:38,USER00023,ACC771088,161.38,refund,Starbucks,restaurant,****4775,"Austin, TX",USD,success,phone,Refund at Starbucks,0.104,none,112.70.115.242,DEV140970,SESE44380DE,Wednesday,17,False,True,medium
TXNE85435D18424,2024-02-21 21:47:00,USER00015,ACC332905,5009.44,purchase,ATM Withdrawal,financial,****1062,Foreign IP,USD,success,mobile,Suspicious account activity detected,0.801,account_takeover,185.220.102.8,UNKNOWN_DEV_1465,TAKEOVER_SES_7137DADC,Wednesday,21,False,False,large
TXN6CFDA819F82A,2024-02-21 21:49:43,USER00400,ACC858889,209.25,deposit,Kroger,grocery,****7577,"Chicago, IL",USD,pending,phone,Deposit at Kroger,0.069,none,14.133.222.191,DEV121158,SESAF5CA978,Wednesday,21,False,False,medium
TXN05373492C92A,2024-02-21 23:18:40,USER00441,ACC491435,287.48,refund,Exxon,gas,****3748,"New York, NY",USD,success,mobile,Refund at Exxon,0.183,none,4.7.96.221,DEV729463,SESCC1D64BA,Wednesday,23,False,False,medium
TXN54126C5288C8,2024-02-22 03:51:19,USER00045,ACC160738,820.94,refund,Home Depot,retail,****7011,"Chicago, IL",USD,success,online,Refund at Home Depot,0.09,none,154.197.176.160,DEV553409,SES4875BCA9,Thursday,3,False,False,medium
TXN04052B98B2FC,2024-02-22 09:44:57,USER00497,ACC720556,87.74,payment,Shell,gas,****3065,"Austin, TX",USD,success,pos,Payment at Shell,0.136,none,130.157.179.249,DEV897250,SES4E593610,Thursday,9,False,True,small
TXN6958E360EE15,2024-02-22 10:23:25,USER00019,ACC270555,757.55,withdrawal,Investment Firm,financial,****3862,"San Antonio, TX",USD,success,online,Withdrawal at Investment Firm,0.06,none,92.28.109.120,DEV883294,SESB74D9DB8,Thursday,10,False,True,medium
TXN3694D05B7152,2024-02-22 10:34:52,USER00088,ACC795613,111.68,transfer,Costco,grocery,****2238,"Dallas, TX",USD,success,mobile,Transfer at Costco,0.079,none,31.7.206.211,DEV366218,SES8CAE5EBE,Thursday,10,False,True,medium
TXNE33DBD0415BB,2024-02-22 11:45:26,USER00372,ACC524707,263.8,purchase,Best Buy,retail,****7678,"Philadelphia, PA",USD,success,atm,Purchase at Best Buy,0.087,none,64.12.236.66,DEV436821,SES0D45BF04,Thursday,11,False,True,medium
TXN5040F17A597A,2024-02-22 12:24:11,USER00197,ACC874483,1388.72,refund,Hospital,healthcare,****1512,"San Jose, CA",USD,pending,atm,Refund at Hospital,0.237,none,233.156.194.229,DEV452550,SES916769BE,Thursday,12,False,True,large
TXNC78811F9E706,2024-02-22 13:17:48,USER00063,ACC299448,771.48,refund,Subway,restaurant,****2142,"Columbus, OH",USD,success,atm,Refund at Subway,0.226,none,122.82.225.75,DEV790883,SES185F1B5E,Thursday,13,False,True,medium
TXN4F6B146EE442,2024-02-22 15:11:00,USER00014,ACC769321,4815.38,purchase,Liquor Store,high_risk,****1840,Foreign Country,USD,flagged,pos,Fraudulent card usage,0.906,card_fraud,177.33.67.14,FRAUD_DEV_7008,FRAUD_SES_0C2CD02F,Thursday,15,False,True,large
TXN9523EB041D31,2024-02-22 16:24:42,USER00009,ACC263032,768.61,transfer,Apple Store,retail,****3748,"Houston, TX",USD,success,mobile,Transfer at Apple Store,0.181,none,119.53.185.181,DEV966993,SESCDEE0195,Thursday,16,False,True,medium
TXNF65D1EC5C714,2024-02-22 17:04:40,USER00482,ACC227257,371.5,refund,Spotify,entertainment,****9379,"San Diego, CA",USD,pending,pos,Refund at Spotify,0.134,none,40.81.255.202,DEV554691,SESDCD62560,Thursday,17,False,True,medium
TXNB609F6ED2DD6,2024-02-22 17:20:35,USER00296,ACC247594,104.97,deposit,Disney+,entertainment,****8586,"Fort Worth, TX",USD,success,pos,Deposit at Disney+,0.082,none,101.75.64.242,DEV120510,SES0C7C9A5F,Thursday,17,False,True,medium
TXNCA3F44F3C7AA,2024-02-22 20:46:19,USER00256,ACC699573,249.11,transfer,Subway,restaurant,****7911,"Columbus, OH",USD,success,mobile,Transfer at Subway,0.25,none,137.44.42.241,DEV433290,SESFBBAA013,Thursday,20,False,False,medium
TXN833C92697C25,2024-02-22 21:13:52,USER00313,ACC670913,555.09,transfer,Hospital,healthcare,****2868,"Fort Worth, TX",USD,pending,mobile,Transfer at Hospital,0.085,none,117.27.64.112,DEV678971,SESEB96AECE,Thursday,21,False,False,medium
TXN5C58ED97E9B0,2024-02-22 22:21:13,USER00245,ACC197736,237.91,refund,Medical Center,healthcare,****3266,"Charlotte, NC",USD,success,phone,Refund at Medical Center,0.075,none,229.136.111.185,DEV628429,SES65F8B04A,Thursday,22,False,False,medium
TXN8317AF394C87,2024-02-23 07:44:56,USER00264,ACC993140,144.19,transfer,Hulu,entertainment,****5652,"Fort Worth, TX",USD,success,atm,Transfer at Hulu,0.164,none,162.24.111.207,DEV351178,SESABA5A2E7,Friday,7,False,False,medium
TXN6BBD4FA5A9C3,2024-02-23 09:14:57,USER00138,ACC152657,228.15,withdrawal,Credit Union,financial,****6013,"Charlotte, NC",USD,success,mobile,Withdrawal at Credit Union,0.164,none,240.216.96.66,DEV677295,SES07FE2726,Friday,9,False,True,medium
TXNCD437C087E5E,2024-02-23 10:28:10,USER00080,ACC802258,315.34,purchase,Spotify,entertainment,****1396,"Dallas, TX",USD,success,pos,Purchase at Spotify,0.146,none,11.57.195.60,DEV260044,SES33056C18,Friday,10,False,True,medium
TXN5628490E2B49,2024-02-23 10:42:40,USER00276,ACC581894,285.02,withdrawal,Hospital,healthcare,****8130,"New York, NY",USD,success,pos,Withdrawal at Hospital,0.055,none,184.85.10.23,DEV176806,SES34424A27,Friday,10,False,True,medium
TXN2ED0F221A5E7,2024-02-23 11:36:44,USER00228,ACC704238,145.91,refund,Gas Company,utilities,****1250,"San Francisco, CA",USD,success,phone,Refund at Gas Company,0.206,none,23.40.164.118,DEV132181,SESBE151090,Friday,11,False,True,medium
TXNBDA4F453134D,2024-02-23 11:52:01,USER00457,ACC182760,551.45,purchase,BP,gas,****2835,"Philadelphia, PA",USD,pending,pos,Purchase at BP,0.218,none,135.237.4.63,DEV821836,SES74F991A6,Friday,11,False,True,medium
TXND368269A2F40,2024-02-23 12:15:07,USER00257,ACC145767,338.18,deposit,Medical Center,healthcare,****2892,"San Francisco, CA",USD,success,online,Deposit at Medical Center,0.112,none,8.24.227.159,DEV810072,SES2A5D4C80,Friday,12,False,True,medium
TXNFC8F48028825,2024-02-23 12:23:15,USER00493,ACC843788,265.76,refund,Target,grocery,****5019,"San Jose, CA",USD,pending,mobile,Refund at Target,0.161,none,11.83.165.101,DEV656132,SES354E9B98,Friday,12,False,True,medium
TXNC3B605241077,2024-02-23 12:26:20,USER00386,ACC935012,190.01,withdrawal,Pharmacy,healthcare,****5258,"Los Angeles, CA",USD,success,atm,Withdrawal at Pharmacy,0.17,none,98.125.2.13,DEV125976,SES19ADCE06,Friday,12,False,True,medium
TXN49E88E7A21F1,2024-02-23 12:39:38,USER00397,ACC528625,266.0,purchase,KFC,restaurant,****9151,"Los Angeles, CA",USD,success,online,Purchase at KFC,0.079,none,223.80.141.223,DEV936116,SES58C7BB47,Friday,12,False,True,medium
TXNDBFF09D80EAA,2024-02-23 12:52:08,USER00217,ACC841296,1237.68,purchase,Home Depot,retail,****3673,"Charlotte, NC",USD,success,online,Purchase at Home Depot,0.163,none,242.221.198.207,DEV378068,SESD6CC22B3,Friday,12,False,True,large
TXN1FFBBC192D75,2024-02-23 13:21:44,USER00416,ACC975679,280.97,payment,Netflix,entertainment,****4452,"Charlotte, NC",USD,success,pos,Payment at Netflix,0.144,none,9.237.30.133,DEV790311,SES0EBA16A4,Friday,13,False,True,medium
TXNDA3F454F8721,2024-02-23 13:52:00,USER00013,ACC825534,7562.02,purchase,ATM Withdrawal,financial,****9446,Foreign IP,USD,success,atm,Suspicious account activity detected,0.884,account_takeover,192.42.116.16,UNKNOWN_DEV_6264,TAKEOVER_SES_597AE194,Friday,13,False,True,large
TXN65970F0C522A,2024-02-23 15:01:50,USER00146,ACC666390,34.03,transfer,Subway,restaurant,****6212,"Phoenix, AZ",USD,success,pos,Transfer at Subway,0.095,none,182.84.57.17,DEV741084,SES9F42552F,Friday,15,False,True,small
TXNFC6BA8C42F36,2024-02-23 17:58:24,USER00095,ACC269430,2229.37,purchase,Amazon,retail,****7469,"Columbus, OH",USD,success,mobile,Purchase at Amazon,0.232,none,12.188.147.3,DEV542276,SESEB4A1FA9,Friday,17,False,True,large
TXN9EC371E58AAA,2024-02-23 19:28:04,USER00317,ACC925206,83.19,deposit,Mobil,gas,****8358,"San Antonio, TX",USD,pending,atm,Deposit at Mobil,0.104,none,154.140.144.202,DEV910138,SESF672210D,Friday,19,False,False,small
TXN82D5EB9EB420,2024-02-23 21:17:03,USER00238,ACC789606,514.1,withdrawal,Exxon,gas,****8772,"Los Angeles, CA",USD,success,pos,Withdrawal at Exxon,0.082,none,237.12.14.166,DEV481884,SESE588A91D,Friday,21,False,False,medium
TXNDCE2F64574D1,2024-02-24 03:49:00,USER00021,ACC346271,1596.56,withdrawal,Online Transfer,financial,****2530,VPN - Suspicious,USD,success,atm,Suspicious account activity detected,0.898,account_takeover,185.220.102.8,UNKNOWN_DEV_8623,TAKEOVER_SES_CAC38B83,Saturday,3,True,False,large
TXN48ACBE65FC55,2024-02-24 09:05:32,USER00267,ACC338536,101.66,payment,Hulu,entertainment,****3621,"Houston, TX",USD,success,online,Payment at Hulu,0.228,none,139.152.67.62,DEV972655,SES66DA10C8,Saturday,9,True,True,medium
TXN5E071A4C34E3,2024-02-24 10:09:48,USER00213,ACC377501,251.73,refund,Home Depot,retail,****6258,"San Diego, CA",USD,success,phone,Refund at Home Depot,0.111,none,129.228.163.20,DEV205639,SES6FD91854,Saturday,10,True,True,medium
TXN03252743F4F6,2024-02-24 10:41:58,USER00226,ACC733039,788.21,payment,Investment Firm,financial,****2937,"Chicago, IL",USD,success,pos,Payment at Investment Firm,0.221,none,16.119.81.208,DEV225021,SES8452A5B3,Saturday,10,True,True,medium
TXNC511524F8A87,2024-02-24 11:17:28,USER00112,ACC772642,300.67,transfer,Hulu,entertainment,****9740,"Austin, TX",USD,success,online,Transfer at Hulu,0.113,none,109.122.175.64,DEV391224,SESE897FFB3,Saturday,11,True,True,medium
TXNA84442A4CC89,2024-02-24 12:10:12,USER00263,ACC753534,1957.05,payment,Bank ATM,financial,****4715,"Chicago, IL",USD,success,phone,Payment at Bank ATM,0.204,none,100.83.165.95,DEV308785,SESBC2AC965,Saturday,12,True,True,large
TXNA34F9DAF6B29,2024-02-24 12:48:54,USER00059,ACC471507,247.34,payment,Hospital,healthcare,****9899,"Charlotte, NC",USD,success,phone,Payment at Hospital,0.135,none,170.250.91.112,DEV214387,SES69B38E00,Saturday,12,True,True,medium
TXN6C68BA03B3A6,2024-02-24 14:15:49,USER00493,ACC843788,407.57,transfer,Insurance Company,financial,****1301,"San Jose, CA",USD,success,online,Transfer at Insurance Company,0.126,none,177.143.124.28,DEV720654,SESB3B68B22,Saturday,14,True,True,medium
TXN02D668A4332F,2024-02-24 14:18:30,USER00021,ACC738720,78.48,deposit,Chevron,gas,****9049,"San Diego, CA",USD,success,atm,Deposit at Chevron,0.111,none,25.172.4.175,DEV678570,SES54887C29,Saturday,14,True,True,small
TXNE709AB53EABB,2024-02-24 15:45:21,USER00027,ACC322955,877.72,transfer,Safeway,grocery,****9829,"Charlotte, NC",USD,pending,atm,Transfer at Safeway,0.235,none,56.60.166.36,DEV611871,SES7DE2AAF7,Saturday,15,True,True,medium
TXN671A3A7A925B,2024-02-24 16:00:27,USER00326,ACC599380,1477.98,purchase,Credit Union,financial,****1635,"Houston, TX",USD,success,atm,Purchase at Credit Union,0.173,none,162.150.61.164,DEV465642,SESFF4BE7B9,Saturday,16,True,True,large
TXN307777B8433E,2024-02-24 16:15:53,USER00500,ACC904214,350.17,payment,Bank ATM,financial,****1093,"New York, NY",USD,success,atm,Payment at Bank ATM,0.163,none,106.41.20.212,DEV937706,SES820F49A3,Saturday,16,True,True,medium
TXN634CC4D95E94,2024-02-24 16:29:39,USER00498,ACC983456,192.62,deposit,Bank ATM,financial,****9429,"Chicago, IL",USD,success,atm,Deposit at Bank ATM,0.249,none,48.66.88.207,DEV611028,SES778EE857,Saturday,16,True,True,medium
TXNCF4BD5FBAF04,2024-02-24 22:39:00,USER00059,ACC391855,17.6,purchase,Pawn Shop,high_risk,****7567,"Reno, NV",USD,pending,atm,Card testing transaction,0.639,card_fraud,210.208.187.227,FRAUD_DEV_4838,FRAUD_SES_B122C2E1,Saturday,22,True,False,small
TXNF697AD9C694D,2024-02-25 02:33:08,USER00368,ACC175576,1324.63,transfer,Bank ATM,financial,****8255,"Los Angeles, CA",USD,success,mobile,Transfer at Bank ATM,0.138,none,96.120.11.194,DEV786035,SES79FFDF10,Sunday,2,True,False,large
TXNDF9E04076712,2024-02-25 07:47:02,USER00165,ACC919182,93.97,transfer,Safeway,grocery,****9084,"San Diego, CA",USD,success,mobile,Transfer at Safeway,0.093,none,232.60.24.26,DEV700908,SESB39CF59C,Sunday,7,True,False,small
TXN06CD7BAB8438,2024-02-25 09:24:35,USER00463,ACC387892,62.74,payment,Amazon,retail,****9868,"Fort Worth, TX",USD,success,mobile,Payment at Amazon,0.187,none,236.165.59.103,DEV864345,SES18671DAA,Sunday,9,True,True,small
TXN7868F0C49AF7,2024-02-25 10:52:32,USER00057,ACC354801,1244.88,deposit,Pharmacy,healthcare,****5661,"San Antonio, TX",USD,success,mobile,Deposit at Pharmacy,0.114,none,2.232.31.213,DEV270173,SES508D8772,Sunday,10,True,True,large
TXN0D1BF1A16C90,2024-02-25 11:10:00,USER00036,ACC714950,18.7,purchase,High-Risk Online Store,high_risk,****9603,High-Risk Merchant Location,USD,flagged,online,Card testing transaction,0.754,card_fraud,112.113.167.161,FRAUD_DEV_7247,FRAUD_SES_5C632536,Sunday,11,True,True,small
TXN8BFB1D2298C6,2024-02-25 11:18:42,USER00061,ACC163556,296.36,withdrawal,Mobil,gas,****8145,"Austin, TX",USD,success,pos,Withdrawal at Mobil,0.065,none,47.5.79.177,DEV167070,SES687BB900,Sunday,11,True,True,medium
TXN69121C17E5E1,2024-02-25 12:37:22,USER00259,ACC619389,109.08,purchase,Kroger,grocery,****8710,"Austin, TX",USD,success,phone,Purchase at Kroger,0.052,none,28.111.35.226,DEV377319,SES4831E17B,Sunday,12,True,True,medium
TXNFC1F03D0E814,2024-02-25 12:40:46,USER00318,ACC714867,123.53,deposit,Bank ATM,financial,****5176,"Austin, TX",USD,success,phone,Deposit at Bank ATM,0.099,none,129.103.171.109,DEV304942,SESA7369F53,Sunday,12,True,True,medium
TXNB7D3F68C06B7,2024-02-25 13:20:57,USER00491,ACC627290,190.45,payment,Amazon,retail,****1102,"Phoenix, AZ",USD,success,mobile,Payment at Amazon,0.196,none,190.185.94.32,DEV331552,SES2A73C0BE,Sunday,13,True,True,medium
TXNFBBC7E03CAE5,2024-02-25 14:02:00,USER00097,ACC824586,279.62,purchase,Walmart,grocery,****4468,"Los Angeles, CA",USD,success,atm,Purchase at Walmart,0.153,none,221.109.166.246,DEV598958,SES54A30938,Sunday,14,True,True,medium
TXNA6156C2F2DA6,2024-02-25 14:22:40,USER00427,ACC979940,1536.08,refund,Apple Store,retail,****4291,"Phoenix, AZ",USD,success,atm,Refund at Apple Store,0.198,none,33.217.177.115,DEV822115,SESBB553C02,Sunday,14,True,True,large
TXN1144DB9A1D8D,2024-02-25 14:53:07,USER00359,ACC534303,197.4,payment,BP,gas,****6585,"Houston, TX",USD,success,pos,Payment at BP,0.147,none,117.153.200.218,DEV712028,SES176EEE88,Sunday,14,True,True,medium
TXNCC532798B077,2024-02-25 15:02:09,USER00060,ACC864491,239.36,payment,Water Utility,utilities,****7590,"Houston, TX",USD,success,mobile,Payment at Water Utility,0.099,none,172.185.208.40,DEV777120,SES20B7D0AF,Sunday,15,True,True,medium
TXNC6BD853805D7,2024-02-25 15:43:21,USER00396,ACC481574,975.16,deposit,Insurance Company,financial,****6682,"Fort Worth, TX",USD,success,mobile,Deposit at Insurance Company,0.093,none,180.77.129.134,DEV659086,SES737D5FF2,Sunday,15,True,True,medium
TXN655E4D8E5C99,2024-02-25 16:58:33,USER00272,ACC656968,1280.01,deposit,Insurance Company,financial,****4351,"Philadelphia, PA",USD,pending,phone,Deposit at Insurance Company,0.238,none,39.70.213.184,DEV445514,SESB16B73D2,Sunday,16,True,True,large
TXNF28BE59852E0,2024-02-25 17:19:49,USER00065,ACC179046,354.73,refund,Pizza Hut,restaurant,****1799,"Houston, TX",USD,pending,phone,Refund at Pizza Hut,0.203,none,112.168.178.13,DEV186835,SES9FEF7792,Sunday,17,True,True,medium
TXN54AEEBFCECAA,2024-02-25 17:26:03,USER00495,ACC765905,299.41,payment,BP,gas,****6145,"San Jose, CA",USD,success,mobile,Payment at BP,0.086,none,197.202.71.67,DEV618970,SESD889DB4D,Sunday,17,True,True,medium
TXN34118D097868,2024-02-25 17:55:39,USER00245,ACC197736,306.67,deposit,Safeway,grocery,****1393,"Charlotte, NC",USD,success,online,Deposit at Safeway,0.21,none,219.12.105.156,DEV535586,SES8356AB10,Sunday,17,True,True,medium
TXNF3DD9446E87E,2024-02-25 23:02:00,USER00003,ACC295471,458.9,withdrawal,ATM Withdrawal,financial,****5400,"Beijing, China",USD,success,mobile,Suspicious account activity detected,0.933,account_takeover,171.25.193.78,UNKNOWN_DEV_9489,TAKEOVER_SES_D84D9A67,Sunday,23,True,False,medium
TXNAAC21F668396,2024-02-25 23:04:00,USER00073,ACC871809,22.72,purchase,Cash Advance Store,high_risk,****7294,Foreign Country,USD,declined,atm,Card testing transaction,0.689,card_fraud,17.35.255.108,FRAUD_DEV_1325,FRAUD_SES_3B609EE0,Sunday,23,True,False,small
TXNA740C558A6A8,2024-02-26 05:10:00,USER00026,ACC647402,23.71,purchase,Pawn Shop,high_risk,****5380,Foreign Country,USD,declined,atm,Card testing transaction,0.771,card_fraud,42.56.87.154,FRAUD_DEV_1457,FRAUD_SES_F211749E,Monday,5,False,False,small
TXN9D13EF5169AF,2024-02-26 06:42:09,USER00123,ACC681343,279.42,payment,Water Utility,utilities,****4641,"Columbus, OH",USD,success,atm,Payment at Water Utility,0.178,none,236.208.36.135,DEV505667,SES5D41C96A,Monday,6,False,False,medium
TXNC0550175CA57,2024-02-26 07:14:19,USER00199,ACC478411,384.69,transfer,Investment Firm,financial,****7691,"New York, NY",USD,success,pos,Transfer at Investment Firm,0.241,none,148.229.221.38,DEV263805,SES5254E3C5,Monday,7,False,False,medium
TXN7F9B074919B0,2024-02-26 09:28:58,USER00426,ACC335445,79.32,purchase,Exxon,gas,****6679,"Houston, TX",USD,pending,pos,Purchase at Exxon,0.163,none,202.93.81.119,DEV800404,SES2D9DBE7F,Monday,9,False,True,small
TXNF23029A6CFAA,2024-02-26 09:48:48,USER00383,ACC586490,1018.93,payment,Disney+,entertainment,****3843,"Austin, TX",USD,success,atm,Payment at Disney+,0.111,none,14.20.224.155,DEV962031,SESA9A7566A,Monday,9,False,True,large
TXNEAF6FBC3A297,2024-02-26 11:44:23,USER00286,ACC736553,236.85,deposit,Taco Bell,restaurant,****9032,"San Antonio, TX",USD,success,mobile,Deposit at Taco Bell,0.089,none,201.171.39.197,DEV255023,SESC9AB86CC,Monday,11,False,True,medium
TXN9EE3FB725ADE,2024-02-26 14:15:25,USER00137,ACC329471,244.27,payment,Gas Company,utilities,****8234,"Charlotte, NC",USD,success,mobile,Payment at Gas Company,0.137,none,82.171.60.87,DEV318500,SESF7994B42,Monday,14,False,True,medium
TXN588DB6CAB19F,2024-02-26 14:53:53,USER00113,ACC128941,244.01,purchase,Gas Company,utilities,****5855,"Philadelphia, PA",USD,success,phone,Purchase at Gas Company,0.169,none,244.126.182.136,DEV173716,SES87C3F29D,Monday,14,False,True,medium
TXNFC87D9BB6A92,2024-02-26 15:59:45,USER00026,ACC169403,477.79,deposit,Dental Office,healthcare,****8526,"Austin, TX",USD,success,pos,Deposit at Dental Office,0.215,none,72.217.222.121,DEV286253,SESFC0FB58A,Monday,15,False,True,medium
TXNB604D79E3943,2024-02-26 16:50:08,USER00046,ACC189814,1450.79,payment,Kroger,grocery,****6480,"Phoenix, AZ",USD,success,atm,Payment at Kroger,0.201,none,255.145.143.203,DEV669408,SES2BE154B5,Monday,16,False,True,large
TXNF5B2F898D2ED,2024-02-26 17:29:39,USER00189,ACC824156,288.34,refund,Pizza Hut,restaurant,****6295,"San Francisco, CA",USD,success,pos,Refund at Pizza Hut,0.176,none,116.51.166.249,DEV731803,SES41FBAEB8,Monday,17,False,True,medium
TXN66614B88D3B5,2024-02-26 17:36:02,USER00469,ACC488984,334.1,refund,Dental Office,healthcare,****3560,"Chicago, IL",USD,success,phone,Refund at Dental Office,0.196,none,210.253.141.84,DEV214007,SES4E38A14B,Monday,17,False,True,medium
